FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas
29/12/2008 0:00;32;189;8
23/08/2018 0:00;43;607;4
03/07/2012 0:00;44;590;4
15/03/2013 0:00;50;395;4
22/03/2023 0:00;60;439;4
28/02/2012 0:00;43;274;4
24/05/2010 0:00;46;284;4
24/05/2010 0:00;50;517;4
29/09/2010 0:00;62;515;4
27/04/2016 0:00;70;189;4
03/07/2012 0:00;66;528;4
28/11/2014 0:00;29;281;4
22/06/2011 0:00;19;415;4
27/10/2011 0:00;22;403;4
25/10/2021 0:00;56;263;4
15/03/2013 0:00;27;393;4
22/08/2015 0:00;36;243;4
17/10/2019 0:00;86;315;4
29/11/2013 0:00;56;474;4
22/12/2016 0:00;54;446;4
21/02/2020 0:00;75;242;4
22/03/2023 0:00;52;420;4
27/04/2016 0:00;39;351;4
22/08/2015 0:00;24;299;4
22/03/2023 0:00;35;337;4
22/03/2023 0:00;43;256;4
27/04/2016 0:00;44;398;4
26/04/2017 0:00;24;410;4
23/08/2018 0:00;26;374;4
23/08/2018 0:00;47;183;4
23/08/2018 0:00;45;501;4
23/08/2018 0:00;20;224;4
21/02/2020 0:00;25;510;4
23/08/2018 0:00;23;173;4
23/08/2018 0:00;64;207;4
21/02/2020 0:00;27;385;4
15/11/2022 0:00;26;226;4
22/03/2023 0:00;35;338;4
22/03/2023 0:00;25;524;4
22/03/2023 0:00;61;315;4
22/03/2023 0:00;36;360;4
23/12/2009 0:00;49;198;4
06/12/2005 0:00;44;295;8
06/12/2005 0:00;29;366;8
21/02/2018 0:00;62;345;4
06/12/2005 0:00;37;362;8
15/06/2017 0:00;63;420;4
27/09/2011 0:00;53;195;4
15/10/2008 0:00;31;444;8
06/12/2005 0:00;31;198;8
28/05/2008 0:00;41;280;8
06/12/2005 0:00;31;189;8
06/12/2005 0:00;59;435;8
06/12/2005 0:00;39;231;8
06/12/2005 0:00;38;278;8
06/12/2005 0:00;24;220;8
06/12/2005 0:00;31;578;8
06/12/2005 0:00;64;235;8
06/12/2005 0:00;36;381;8
06/12/2005 0:00;63;388;8
06/12/2005 0:00;49;576;8
06/12/2005 0:00;34;269;8
09/01/2008 0:00;45;603;8
12/03/2013 0:00;55;349;4
28/05/2008 0:00;46;531;8
15/10/2008 0:00;56;232;8
10/08/2007 0:00;50;494;8
10/08/2007 0:00;45;509;8
28/05/2008 0:00;58;474;8
10/08/2007 0:00;29;231;8
02/03/2007 0:00;45;423;8
20/10/2006 0:00;37;450;8
21/02/2018 0:00;45;387;4
02/03/2007 0:00;42;399;8
19/04/2023 0:00;48;316;4
02/03/2007 0:00;31;522;8
02/03/2007 0:00;68;251;8
09/01/2008 0:00;43;483;8
09/01/2008 0:00;43;224;8
15/10/2008 0:00;33;505;8
28/05/2008 0:00;41;175;8
16/07/2009 0:00;50;505;8
12/03/2013 0:00;45;279;4
09/03/2009 0:00;49;492;8
12/09/2015 0:00;44;509;4
09/01/2008 0:00;27;324;8
12/03/2013 0:00;45;250;4
16/07/2009 0:00;42;362;8
28/05/2008 0:00;45;429;8
15/10/2008 0:00;39;513;8
07/10/2016 0:00;32;309;4
23/12/2014 0:00;46;304;4
16/07/2009 0:00;19;424;8
29/04/2010 0:00;56;268;4
09/03/2009 0:00;59;201;8
19/04/2023 0:00;51;215;4
14/01/2011 0:00;31;364;4
14/01/2011 0:00;54;496;4
15/06/2012 0:00;22;416;4
08/09/2010 0:00;19;592;4
19/04/2023 0:00;38;210;4
08/09/2010 0:00;35;402;4
12/03/2013 0:00;21;157;4
10/04/2014 0:00;45;257;4
01/06/2016 0:00;46;405;4
21/02/2018 0:00;26;273;4
23/12/2014 0:00;72;254;4
12/09/2015 0:00;26;445;4
31/01/2012 0:00;22;284;4
15/06/2012 0:00;26;326;4
30/10/2012 0:00;26;306;4
19/04/2023 0:00;67;272;4
30/10/2018 0:00;44;457;4
10/02/2017 0:00;24;478;4
21/02/2018 0:00;46;342;4
19/04/2023 0:00;44;326;4
01/06/2016 0:00;24;201;4
07/11/2019 0:00;48;376;4
18/10/2017 0:00;38;235;4
05/05/2015 0:00;51;509;4
10/02/2017 0:00;31;293;4
19/04/2023 0:00;71;303;4
28/06/2018 0:00;35;412;4
22/08/2022 0:00;43;404;4
30/10/2018 0:00;58;474;4
30/10/2018 0:00;35;303;4
19/04/2023 0:00;25;252;4
19/04/2023 0:00;26;373;4
10/03/2020 0:00;28;371;4
19/04/2023 0:00;45;435;4
19/04/2023 0:00;57;205;4
17/12/2021 0:00;34;218;4
19/04/2023 0:00;60;506;4
16/10/2006 0:00;42;356;8
16/10/2006 0:00;34;368;8
18/12/2005 0:00;28;298;8
16/10/2006 0:00;39;178;8
16/10/2006 0:00;57;405;8
24/05/2006 0:00;43;321;8
18/12/2005 0:00;37;374;8
16/10/2006 0:00;30;223;8
24/05/2006 0:00;20;228;8
16/10/2006 0:00;34;155;8
16/10/2006 0:00;23;292;8
24/05/2006 0:00;29;284;8
16/10/2006 0:00;37;281;8
16/10/2006 0:00;56;297;8
24/05/2006 0:00;37;288;8
18/12/2005 0:00;29;218;8
16/10/2006 0:00;45;236;8
16/10/2006 0:00;50;227;8
16/10/2006 0:00;28;468;8
24/05/2006 0:00;44;467;8
16/10/2006 0:00;44;241;8
16/10/2006 0:00;26;252;8
16/10/2006 0:00;47;305;8
16/10/2006 0:00;40;452;8
16/10/2006 0:00;37;187;8
16/10/2006 0:00;30;410;8
16/10/2006 0:00;51;492;8
06/09/2005 0:00;49;264;8
31/01/2006 0:00;48;541;8
06/09/2005 0:00;72;346;8
27/06/2006 0:00;30;458;8
08/04/2008 0:00;31;294;8
04/12/2007 0:00;44;470;8
01/03/2023 0:00;52;377;4
18/11/2006 0:00;47;181;8
27/06/2006 0:00;50;429;8
31/01/2006 0:00;59;507;8
31/05/2012 0:00;33;193;4
11/12/2019 0:00;47;274;4
01/03/2023 0:00;55;270;4
01/03/2023 0:00;52;334;4
16/09/2020 0:00;59;199;4
31/01/2006 0:00;35;249;8
06/09/2005 0:00;28;254;8
31/01/2006 0:00;35;349;8
31/01/2006 0:00;41;445;8
18/08/2009 0:00;41;560;8
31/01/2006 0:00;55;413;8
31/01/2006 0:00;28;273;8
25/08/2016 0:00;75;426;4
27/06/2006 0:00;54;408;8
26/03/2007 0:00;26;344;8
31/01/2006 0:00;61;458;8
27/06/2006 0:00;44;216;8
31/07/2007 0:00;48;574;8
25/01/2012 0:00;42;756;4
23/04/2010 0:00;42;771;4
18/12/2009 0:00;49;606;4
26/03/2007 0:00;35;459;8
09/12/2008 0:00;31;617;8
01/03/2023 0:00;50;667;4
27/06/2006 0:00;21;599;8
08/04/2008 0:00;41;750;8
24/08/2010 0:00;33;1017;4
24/08/2010 0:00;38;922;4
26/03/2007 0:00;20;689;8
26/03/2007 0:00;21;865;8
12/12/2014 0:00;38;651;4
18/12/2015 0:00;40;992;4
15/04/2009 0:00;52;746;8
01/03/2023 0:00;40;612;4
15/04/2009 0:00;42;1125;8
08/08/2008 0:00;34;806;8
21/02/2013 0:00;44;653;4
31/01/2022 0:00;48;697;4
18/12/2009 0:00;28;783;4
18/08/2009 0:00;33;693;8
23/04/2010 0:00;52;562;4
24/08/2010 0:00;36;765;4
21/02/2013 0:00;67;955;4
29/04/2015 0:00;51;384;4
25/04/2016 0:00;42;610;4
24/08/2010 0:00;43;302;4
28/03/2014 0:00;33;406;4
01/03/2023 0:00;69;284;4
18/05/2011 0:00;20;427;4
18/12/2015 0:00;24;163;4
15/08/2014 0:00;38;177;4
20/11/2013 0:00;23;176;4
01/03/2023 0:00;40;253;4
28/03/2014 0:00;18;428;4
28/03/2014 0:00;42;472;4
31/01/2022 0:00;38;194;4
20/08/2019 0:00;45;222;4
01/03/2023 0:00;39;301;4
11/12/2019 0:00;52;360;4
01/03/2023 0:00;37;401;4
01/03/2023 0:00;32;225;4
28/05/2021 0:00;23;458;4
11/12/2019 0:00;23;490;4
28/05/2021 0:00;24;549;4
11/12/2019 0:00;28;439;4
13/04/2018 0:00;24;481;4
11/12/2019 0:00;26;488;4
01/03/2023 0:00;44;280;4
17/10/2022 0:00;57;171;4
01/03/2023 0:00;38;172;4
01/03/2023 0:00;21;402;4
01/03/2023 0:00;29;262;4
28/05/2021 0:00;40;342;4
31/01/2022 0:00;58;396;4
01/03/2023 0:00;39;440;4
01/03/2023 0:00;69;561;4
01/03/2023 0:00;64;245;4
01/03/2023 0:00;25;167;4
01/03/2023 0:00;38;157;4
01/03/2023 0:00;34;212;4
01/03/2023 0:00;36;453;4
01/03/2023 0:00;34;482;4
29/08/2018 0:00;54;593;4
18/04/2023 0:00;56;327;4
21/12/2007 0:00;50;230;8
04/03/2011 0:00;39;284;4
22/05/2008 0:00;37;444;8
21/12/2007 0:00;36;354;8
21/12/2007 0:00;49;272;8
25/06/2010 0:00;70;287;4
24/02/2010 0:00;53;353;4
13/04/2022 0:00;51;291;4
16/08/2022 0:00;64;475;4
18/04/2023 0:00;52;296;4
10/01/2020 0:00;45;216;4
06/04/2006 0:00;33;402;8
21/12/2007 0:00;33;434;8
20/12/2006 0:00;29;438;8
18/08/2006 0:00;43;292;8
21/12/2007 0:00;58;442;8
18/08/2006 0:00;20;238;8
18/08/2006 0:00;38;193;8
21/12/2007 0:00;35;514;8
18/08/2006 0:00;39;199;8
18/08/2006 0:00;26;556;8
27/11/2005 0:00;37;432;8
06/04/2006 0:00;19;467;8
22/05/2008 0:00;42;334;8
20/12/2006 0:00;24;452;8
20/09/2007 0:00;26;222;8
04/03/2011 0:00;45;546;4
14/07/2011 0:00;72;555;4
18/04/2023 0:00;36;232;4
20/08/2014 0:00;39;490;4
17/10/2008 0:00;35;223;8
10/01/2020 0:00;30;156;4
17/02/2009 0:00;62;449;8
18/04/2023 0:00;68;582;4
02/08/2021 0:00;39;374;4
22/05/2008 0:00;29;331;8
08/08/2013 0:00;55;330;4
10/12/2021 0:00;67;268;4
24/02/2010 0:00;26;292;4
18/06/2009 0:00;28;556;8
28/10/2010 0:00;32;252;4
28/10/2010 0:00;22;414;4
25/06/2010 0:00;19;596;4
14/07/2011 0:00;40;286;4
24/02/2010 0:00;40;318;4
22/03/2012 0:00;40;408;4
25/08/2016 0:00;45;291;4
29/08/2018 0:00;58;220;4
28/10/2010 0:00;43;352;4
10/01/2020 0:00;56;326;4
04/03/2011 0:00;22;279;4
04/03/2011 0:00;49;327;4
08/08/2013 0:00;40;206;4
26/08/2015 0:00;22;502;4
14/07/2011 0:00;32;357;4
17/11/2011 0:00;37;537;4
17/11/2011 0:00;65;361;4
29/12/2018 0:00;61;308;4
12/12/2013 0:00;57;523;4
25/07/2012 0:00;41;349;4
05/04/2013 0:00;25;285;4
05/04/2013 0:00;52;308;4
19/12/2014 0:00;34;430;4
30/04/2019 0:00;33;376;4
22/12/2015 0:00;33;334;4
10/11/2020 0:00;45;394;4
20/08/2014 0:00;31;235;4
10/01/2020 0:00;50;357;4
10/01/2020 0:00;28;240;4
13/04/2022 0:00;33;213;4
10/01/2020 0:00;61;162;4
13/04/2022 0:00;39;197;4
18/04/2023 0:00;30;264;4
10/11/2020 0:00;77;460;4
18/04/2023 0:00;50;447;4
18/04/2023 0:00;44;464;4
29/12/2018 0:00;37;231;4
10/01/2020 0:00;51;221;4
29/08/2018 0:00;64;342;4
10/01/2020 0:00;27;244;4
10/11/2020 0:00;27;318;4
18/04/2023 0:00;67;192;4
13/04/2022 0:00;44;294;4
18/04/2023 0:00;23;363;4
15/12/2022 0:00;37;209;4
16/08/2022 0:00;23;190;4
13/04/2022 0:00;37;317;4
18/04/2023 0:00;57;348;4
18/04/2023 0:00;45;440;4
18/04/2023 0:00;21;474;4
13/06/2006 0:00;35;225;8
13/06/2006 0:00;40;404;8
13/06/2006 0:00;33;264;8
13/06/2006 0:00;49;253;8
13/06/2006 0:00;31;298;8
13/06/2006 0:00;28;426;8
13/06/2006 0:00;30;410;8
13/06/2006 0:00;56;199;8
13/02/2006 0:00;37;234;8
14/10/2005 0:00;40;215;8
13/06/2006 0:00;34;503;8
13/06/2006 0:00;54;264;8
13/02/2006 0:00;36;428;8
13/06/2006 0:00;34;236;8
13/06/2006 0:00;54;281;8
13/06/2006 0:00;29;191;8
13/06/2006 0:00;22;399;8
13/06/2006 0:00;27;581;8
13/06/2006 0:00;54;345;8
13/06/2006 0:00;32;456;8
13/06/2006 0:00;31;331;8
13/06/2006 0:00;34;465;8
13/02/2006 0:00;60;470;8
13/02/2006 0:00;36;310;8
13/06/2006 0:00;26;373;8
13/06/2006 0:00;36;293;8
13/06/2006 0:00;39;226;8
13/06/2006 0:00;47;329;8
13/07/2006 0:00;51;417;8
13/07/2006 0:00;27;385;8
13/07/2006 0:00;53;239;8
13/07/2006 0:00;51;389;8
13/07/2006 0:00;31;202;8
24/11/2005 0:00;22;464;8
24/11/2005 0:00;53;211;8
13/07/2006 0:00;42;366;8
24/11/2005 0:00;51;281;8
24/11/2005 0:00;44;383;8
24/11/2005 0:00;22;353;8
13/07/2006 0:00;66;476;8
13/07/2006 0:00;55;316;8
24/11/2005 0:00;27;310;8
24/11/2005 0:00;35;448;8
24/11/2005 0:00;43;336;8
13/07/2006 0:00;20;203;8
24/11/2005 0:00;59;440;8
13/07/2006 0:00;32;207;8
13/07/2006 0:00;60;301;8
13/07/2006 0:00;38;249;8
13/07/2006 0:00;45;267;8
13/07/2006 0:00;28;440;8
13/07/2006 0:00;34;378;8
13/07/2006 0:00;23;244;8
13/07/2006 0:00;40;491;8
13/07/2006 0:00;51;255;8
06/11/2009 0:00;58;295;4
06/11/2009 0:00;36;255;4
11/02/2006 0:00;52;358;8
30/10/2006 0:00;26;260;8
22/09/2008 0:00;51;228;8
30/10/2006 0:00;55;349;8
06/11/2009 0:00;67;377;4
10/08/2007 0:00;50;497;8
10/08/2007 0:00;40;448;8
11/02/2006 0:00;26;267;8
11/02/2006 0:00;42;234;8
10/08/2007 0:00;33;523;8
27/09/2005 0:00;30;496;8
06/11/2009 0:00;58;281;4
27/09/2005 0:00;45;212;8
27/09/2005 0:00;50;404;8
30/10/2006 0:00;39;336;8
27/09/2005 0:00;28;208;8
11/02/2006 0:00;35;318;8
19/03/2007 0:00;45;368;8
11/02/2006 0:00;29;234;8
13/12/2007 0:00;33;468;8
11/02/2006 0:00;30;435;8
11/02/2006 0:00;23;175;8
06/11/2009 0:00;57;481;4
06/11/2009 0:00;46;502;4
30/10/2006 0:00;47;376;8
19/03/2007 0:00;31;299;8
06/11/2009 0:00;65;470;4
10/08/2007 0:00;40;485;8
13/12/2007 0:00;21;347;8
19/03/2007 0:00;42;427;8
19/03/2007 0:00;79;299;8
22/09/2008 0:00;36;538;8
06/11/2009 0:00;55;442;4
06/11/2009 0:00;40;233;4
10/08/2007 0:00;42;387;8
13/12/2007 0:00;19;230;8
13/12/2007 0:00;21;316;8
13/12/2007 0:00;43;414;8
06/11/2009 0:00;47;377;4
06/11/2009 0:00;52;490;4
29/01/2009 0:00;23;329;8
09/06/2009 0:00;48;438;8
06/11/2009 0:00;36;363;4
06/11/2009 0:00;23;213;4
06/11/2009 0:00;57;508;4
06/11/2009 0:00;39;319;4
30/05/2008 0:00;43;417;8
18/12/2009 0:00;52;351;4
12/10/2005 0:00;47;448;8
18/12/2009 0:00;48;465;4
12/10/2005 0:00;46;208;8
12/10/2005 0:00;23;513;8
18/12/2009 0:00;38;542;4
16/01/2008 0:00;36;533;8
23/07/2009 0:00;35;431;8
31/03/2023 0:00;51;447;4
26/10/2007 0:00;45;492;8
26/03/2008 0:00;58;164;8
26/03/2008 0:00;46;244;8
26/03/2008 0:00;62;508;8
26/03/2008 0:00;42;204;8
26/03/2008 0:00;45;226;8
26/03/2008 0:00;49;252;8
04/09/2012 0:00;53;263;4
26/03/2008 0:00;54;165;8
29/12/2006 0:00;42;503;8
23/08/2006 0:00;37;366;8
19/04/2006 0:00;37;483;8
26/03/2008 0:00;43;484;8
17/05/2007 0:00;32;287;8
26/03/2008 0:00;51;397;8
26/03/2008 0:00;54;321;8
26/10/2007 0:00;48;166;8
19/04/2006 0:00;57;332;8
19/04/2006 0:00;21;253;8
23/08/2006 0:00;37;392;8
19/04/2006 0:00;36;416;8
26/10/2007 0:00;45;314;8
04/09/2012 0:00;60;427;4
14/12/2005 0:00;46;259;8
20/09/2010 0:00;45;289;4
17/05/2007 0:00;22;405;8
26/10/2007 0:00;44;191;8
17/05/2007 0:00;23;403;8
23/12/2009 0:00;40;397;4
17/05/2007 0:00;39;486;8
26/10/2007 0:00;27;289;8
20/09/2010 0:00;46;237;4
04/09/2012 0:00;65;558;4
04/09/2012 0:00;66;354;4
26/03/2008 0:00;23;424;8
06/05/2010 0:00;67;236;4
18/09/2008 0:00;49;262;8
20/09/2010 0:00;62;424;4
04/09/2012 0:00;28;573;4
18/09/2008 0:00;54;517;8
04/09/2012 0:00;57;165;4
04/09/2012 0:00;36;219;4
18/09/2008 0:00;56;493;8
13/08/2009 0:00;37;194;8
20/09/2010 0:00;30;465;4
04/09/2012 0:00;27;380;4
20/09/2010 0:00;47;517;4
23/12/2009 0:00;24;437;4
13/08/2009 0:00;29;284;8
04/09/2012 0:00;44;176;4
20/09/2010 0:00;41;443;4
20/09/2010 0:00;33;426;4
20/09/2010 0:00;25;394;4
04/09/2012 0:00;51;515;4
23/02/2011 0:00;51;188;4
20/09/2010 0:00;19;390;4
04/09/2012 0:00;40;566;4
04/09/2012 0:00;32;331;4
18/04/2012 0:00;21;462;4
04/09/2012 0:00;40;236;4
04/09/2012 0:00;39;341;4
04/09/2012 0:00;18;158;4
04/09/2012 0:00;19;454;4
04/09/2012 0:00;51;468;4
14/09/2005 0:00;35;350;8
18/09/2006 0:00;40;218;8
14/09/2005 0:00;64;332;8
11/02/2006 0:00;33;592;8
11/02/2006 0:00;33;243;8
18/09/2006 0:00;68;435;8
14/09/2005 0:00;57;384;8
11/02/2006 0:00;20;250;8
14/09/2005 0:00;27;551;8
11/02/2006 0:00;32;354;8
14/09/2005 0:00;46;338;8
18/09/2006 0:00;44;401;8
18/09/2006 0:00;49;411;8
18/09/2006 0:00;29;383;8
14/09/2005 0:00;41;297;8
14/09/2005 0:00;66;301;8
18/09/2006 0:00;34;425;8
18/09/2006 0:00;39;311;8
14/09/2005 0:00;33;177;8
18/09/2006 0:00;38;383;8
18/09/2006 0:00;23;339;8
11/02/2006 0:00;23;522;8
11/02/2006 0:00;50;269;8
11/02/2006 0:00;31;437;8
18/09/2006 0:00;47;299;8
18/09/2006 0:00;40;269;8
11/02/2006 0:00;24;369;8
18/09/2006 0:00;51;323;8
18/09/2006 0:00;32;180;8
18/09/2006 0:00;41;279;8
18/09/2006 0:00;50;530;8
18/09/2006 0:00;37;393;8
18/09/2006 0:00;33;237;8
18/09/2006 0:00;25;275;8
27/12/2005 0:00;44;527;8
19/07/2006 0:00;45;343;8
19/07/2006 0:00;35;398;8
19/07/2006 0:00;58;388;8
27/12/2005 0:00;34;486;8
19/07/2006 0:00;43;210;8
27/12/2005 0:00;41;397;8
19/07/2006 0:00;51;244;8
27/12/2005 0:00;62;228;8
27/12/2005 0:00;43;431;8
19/07/2006 0:00;34;516;8
19/07/2006 0:00;23;389;8
19/07/2006 0:00;59;453;8
19/07/2006 0:00;60;314;8
19/07/2006 0:00;37;397;8
19/07/2006 0:00;32;197;8
19/07/2006 0:00;23;374;8
27/12/2005 0:00;40;218;8
27/12/2005 0:00;60;284;8
27/12/2005 0:00;40;210;8
19/07/2006 0:00;35;270;8
19/07/2006 0:00;22;562;8
19/07/2006 0:00;21;245;8
19/07/2006 0:00;59;349;8
17/06/2008 0:00;50;432;8
22/04/2010 0:00;65;557;4
09/08/2006 0:00;37;422;8
10/03/2006 0:00;41;357;8
01/03/2019 0:00;56;228;4
18/12/2009 0:00;36;484;4
29/01/2013 0:00;61;366;4
04/10/2022 0:00;49;235;4
01/10/2007 0:00;48;556;8
09/08/2006 0:00;35;557;8
10/03/2006 0:00;60;336;8
01/10/2007 0:00;43;288;8
02/02/2007 0:00;63;219;8
28/11/2008 0:00;27;225;8
26/08/2010 0:00;45;238;4
01/10/2007 0:00;30;375;8
10/03/2006 0:00;38;250;8
10/03/2006 0:00;31;271;8
09/08/2006 0:00;53;379;8
02/02/2007 0:00;56;277;8
07/02/2023 0:00;67;464;4
18/12/2009 0:00;53;492;4
02/02/2007 0:00;27;278;8
28/11/2008 0:00;49;320;8
07/04/2009 0:00;33;187;8
06/10/2011 0:00;56;436;4
07/02/2023 0:00;76;380;4
26/08/2010 0:00;46;434;4
07/04/2009 0:00;53;569;8
13/08/2009 0:00;45;242;8
30/09/2013 0:00;33;528;4
28/11/2008 0:00;26;188;8
27/10/2017 0:00;35;524;4
29/10/2018 0:00;45;418;4
22/04/2010 0:00;33;204;4
07/04/2009 0:00;27;253;8
29/10/2018 0:00;55;428;4
01/03/2019 0:00;56;340;4
07/02/2023 0:00;66;452;4
07/02/2023 0:00;45;369;4
22/04/2010 0:00;53;411;4
19/04/2007 0:00;67;174;8
16/07/2009 0:00;32;425;8
05/09/2007 0:00;28;307;8
16/07/2009 0:00;44;432;8
16/07/2009 0:00;33;200;8
11/01/2008 0:00;30;571;8
05/09/2007 0:00;33;527;8
11/01/2008 0:00;37;267;8
16/07/2009 0:00;38;431;8
15/08/2014 0:00;45;367;4
31/10/2008 0:00;47;317;8
11/01/2008 0:00;45;409;8
15/05/2013 0:00;55;358;4
17/06/2011 0:00;48;194;4
19/05/2010 0:00;51;204;4
13/01/2010 0:00;24;359;4
31/10/2008 0:00;26;456;8
15/08/2014 0:00;40;171;4
16/07/2009 0:00;49;321;8
04/10/2013 0:00;50;1105;4
15/08/2014 0:00;32;900;4
15/08/2014 0:00;43;724;4
17/06/2011 0:00;43;868;4
15/08/2014 0:00;52;931;4
31/10/2011 0:00;40;895;4
03/02/2011 0:00;44;757;4
15/05/2013 0:00;47;583;4
15/08/2014 0:00;43;453;4
15/08/2014 0:00;37;336;4
15/08/2014 0:00;36;567;4
02/08/2012 0:00;44;410;4
17/10/2007 0:00;54;323;8
17/10/2007 0:00;42;178;8
17/10/2007 0:00;37;238;8
17/10/2007 0:00;41;386;8
22/12/2005 0:00;41;498;8
22/12/2005 0:00;40;356;8
22/12/2005 0:00;30;361;8
19/03/2007 0:00;29;165;8
12/10/2006 0:00;36;507;8
11/05/2006 0:00;31;230;8
11/05/2006 0:00;53;376;8
17/10/2007 0:00;42;284;8
17/10/2007 0:00;40;226;8
22/12/2005 0:00;32;386;8
22/12/2005 0:00;35;207;8
17/10/2007 0:00;39;314;8
17/10/2007 0:00;35;311;8
17/10/2007 0:00;34;357;8
11/05/2006 0:00;31;242;8
17/10/2007 0:00;36;416;8
19/03/2007 0:00;34;366;8
11/05/2006 0:00;24;404;8
12/10/2006 0:00;52;301;8
17/10/2007 0:00;43;567;8
11/05/2006 0:00;32;529;8
17/10/2007 0:00;32;260;8
17/10/2007 0:00;25;567;8
12/10/2006 0:00;32;478;8
17/10/2007 0:00;24;387;8
17/10/2007 0:00;39;315;8
17/10/2007 0:00;31;310;8
17/10/2007 0:00;38;513;8
17/10/2007 0:00;43;232;8
17/10/2007 0:00;22;261;8
19/03/2007 0:00;26;522;8
26/06/2018 0:00;62;314;4
07/09/2011 0:00;35;286;4
26/06/2018 0:00;53;236;4
20/12/2010 0:00;39;430;4
07/09/2011 0:00;71;405;4
03/05/2006 0:00;48;283;8
04/06/2007 0:00;44;243;8
21/12/2005 0:00;45;291;8
22/09/2017 0:00;52;423;4
21/12/2005 0:00;27;293;8
29/04/2011 0:00;59;452;4
18/11/2008 0:00;40;345;8
28/02/2008 0:00;36;284;8
28/02/2008 0:00;40;439;8
30/04/2014 0:00;30;488;4
04/07/2008 0:00;22;487;8
21/12/2005 0:00;24;317;8
04/07/2008 0:00;66;304;8
18/08/2010 0:00;35;255;4
03/05/2006 0:00;38;481;8
07/09/2011 0:00;47;309;4
03/05/2006 0:00;56;230;8
09/09/2006 0:00;28;209;8
03/05/2006 0:00;35;381;8
04/06/2007 0:00;31;157;8
20/11/2014 0:00;45;260;4
20/11/2014 0:00;28;267;4
28/02/2008 0:00;56;249;8
22/10/2012 0:00;52;273;4
09/09/2006 0:00;35;492;8
07/02/2018 0:00;67;385;4
18/12/2013 0:00;54;218;4
18/11/2008 0:00;43;413;8
19/10/2007 0:00;19;478;8
30/11/2009 0:00;42;219;4
04/07/2008 0:00;21;252;8
28/02/2008 0:00;25;384;8
26/06/2018 0:00;30;518;4
12/04/2017 0:00;46;374;4
22/09/2017 0:00;38;540;4
31/07/2013 0:00;52;434;4
13/03/2013 0:00;39;558;4
12/04/2017 0:00;76;510;4
26/03/2009 0:00;34;377;8
20/12/2010 0:00;37;282;4
24/07/2009 0:00;32;414;8
24/07/2009 0:00;50;446;8
22/10/2012 0:00;30;239;4
07/02/2018 0:00;72;380;4
30/11/2009 0:00;31;215;4
22/10/2012 0:00;50;326;4
21/05/2015 0:00;55;415;4
20/11/2014 0:00;25;194;4
20/12/2010 0:00;39;164;4
20/12/2010 0:00;35;358;4
30/04/2014 0:00;35;409;4
25/09/2015 0:00;42;267;4
20/11/2014 0:00;71;414;4
20/01/2012 0:00;61;487;4
20/01/2012 0:00;34;210;4
20/11/2014 0:00;37;177;4
31/07/2013 0:00;47;316;4
30/04/2014 0:00;51;364;4
30/04/2014 0:00;23;571;4
26/06/2018 0:00;44;337;4
18/12/2013 0:00;36;200;4
18/12/2013 0:00;26;233;4
28/01/2016 0:00;46;433;4
20/11/2014 0:00;43;152;4
18/12/2013 0:00;20;333;4
30/04/2014 0:00;32;427;4
20/11/2014 0:00;44;548;4
13/06/2016 0:00;38;397;4
25/09/2015 0:00;48;347;4
12/04/2017 0:00;67;292;4
07/02/2018 0:00;44;301;4
12/04/2017 0:00;31;182;4
25/09/2015 0:00;55;218;4
25/09/2015 0:00;52;471;4
25/09/2015 0:00;20;231;4
26/06/2018 0:00;43;339;4
13/06/2016 0:00;26;346;4
13/06/2016 0:00;29;292;4
28/01/2016 0:00;43;249;4
28/01/2016 0:00;62;395;4
28/01/2016 0:00;67;485;4
26/06/2018 0:00;56;508;4
26/06/2018 0:00;22;441;4
26/06/2018 0:00;27;265;4
26/06/2018 0:00;23;488;4
07/02/2018 0:00;67;254;4
07/02/2018 0:00;27;494;4
26/06/2018 0:00;35;249;4
26/06/2018 0:00;30;455;4
26/06/2018 0:00;32;284;4
26/06/2018 0:00;31;562;4
26/06/2018 0:00;54;309;4
26/06/2018 0:00;18;210;4
26/06/2018 0:00;39;206;4
26/06/2018 0:00;58;243;4
17/10/2013 0:00;53;418;4
18/11/2015 0:00;42;434;4
09/06/2008 0:00;46;522;8
09/06/2008 0:00;26;459;8
12/11/2010 0:00;45;313;4
09/06/2008 0:00;42;294;8
22/12/2011 0:00;43;231;4
30/04/2012 0:00;44;210;4
22/12/2005 0:00;31;432;8
18/11/2015 0:00;75;212;4
03/10/2007 0:00;35;326;8
04/05/2006 0:00;48;394;8
18/11/2015 0:00;74;375;4
13/01/2012 0:00;35;423;4
15/07/2008 0:00;36;305;8
01/02/2006 0:00;45;150;8
26/09/2005 0:00;32;200;8
26/09/2005 0:00;30;212;8
01/02/2006 0:00;52;189;8
21/11/2008 0:00;39;431;8
01/02/2006 0:00;23;365;8
26/09/2005 0:00;22;205;8
15/07/2008 0:00;41;556;8
14/02/2007 0:00;39;347;8
08/06/2006 0:00;39;372;8
21/11/2008 0:00;24;346;8
15/07/2008 0:00;57;248;8
09/01/2020 0:00;76;273;4
24/08/2010 0:00;39;444;4
13/01/2012 0:00;42;234;4
15/07/2008 0:00;60;214;8
21/11/2008 0:00;54;437;8
02/11/2007 0:00;42;357;8
14/04/2010 0:00;71;411;4
08/06/2006 0:00;22;187;8
